	90763_231A_S1_L001_R1_001	90763_231B_S33_L001_R1_001	90763_231C_S65_L001_R1_001	90763_232A_S2_L001_R1_001	90763_232B_S34_L001_R1_001	90763_232C_S66_L001_R1_001	90763_236A_S3_L001_R1_001	90763_236B_S35_L001_R1_001	90763_236C_S67_L001_R1_001	90763_237A_S4_L001_R1_001	90763_237B_S36_L001_R1_001	90763_237C_S68_L001_R1_001	90763_238A_S5_L001_R1_001	90763_238B_S37_L001_R1_001	90763_238C_S69_L001_R1_001	90768_005A_S6_L001_R1_001	90768_005B_S38_L001_R1_001	90768_005C_S70_L001_R1_001	90768_009A_S7_L001_R1_001	90768_009B_S39_L001_R1_001	90768_009C_S71_L001_R1_001	90768_014A_S8_L001_R1_001	90768_014B_S40_L001_R1_001	90768_014C_S72_L001_R1_001	90768_015A_S9_L001_R1_001	90768_015B_S41_L001_R1_001	90768_015C_S73_L001_R1_001	90768_018A_S10_L001_R1_001	90768_018B_S42_L001_R1_001	90768_018C_S74_L001_R1_001	90768_027A_S11_L001_R1_001	90768_027B_S43_L001_R1_001	90768_027C_S75_L001_R1_001	90768_029A_S12_L001_R1_001	90768_029B_S44_L001_R1_001	90768_029C_S76_L001_R1_001	90768_034A_S13_L001_R1_001	90768_034B_S45_L001_R1_001	90768_034C_S77_L001_R1_001	90768_040A_S14_L001_R1_001	90768_040B_S46_L001_R1_001	90768_040C_S78_L001_R1_001	90768_042A_S15_L001_R1_001	90768_042B_S47_L001_R1_001	90768_042C_S79_L001_R1_001	90768_044A_S16_L001_R1_001	90768_044B_S48_L001_R1_001	90768_044C_S80_L001_R1_001	90768_054A_S17_L001_R1_001	90768_054B_S49_L001_R1_001	90768_054C_S81_L001_R1_001	90768_055A_S18_L001_R1_001	90768_055B_S50_L001_R1_001	90768_055C_S82_L001_R1_001	90768_056A_S19_L001_R1_001	90768_056B_S51_L001_R1_001	90768_056C_S83_L001_R1_001	90768_057A_S20_L001_R1_001	90768_057B_S52_L001_R1_001	90768_057C_S84_L001_R1_001	90768_061A_S21_L001_R1_001	90768_061B_S53_L001_R1_001	90768_061C_S85_L001_R1_001	90768_064A_S22_L001_R1_001	90768_064B_S54_L001_R1_001	90768_064C_S86_L001_R1_001	90768_067A_S23_L001_R1_001	90768_067B_S55_L001_R1_001	90768_067C_S87_L001_R1_001	90768_075A_S24_L001_R1_001	90768_075B_S56_L001_R1_001	90768_075C_S88_L001_R1_001	90768_076A_S25_L001_R1_001	90768_076B_S57_L001_R1_001	90768_076C_S89_L001_R1_001	90768_077A_S26_L001_R1_001	90768_077B_S58_L001_R1_001	90768_077C_S90_L001_R1_001	90768_078A_S27_L001_R1_001	90768_078B_S59_L001_R1_001	90768_078C_S91_L001_R1_001	90768_083A_S28_L001_R1_001	90768_083B_S60_L001_R1_001	90768_083C_S92_L001_R1_001	90768_084A_S29_L001_R1_001	90768_084B_S61_L001_R1_001	90768_084C_S93_L001_R1_001	90768_088A_S30_L001_R1_001	90768_088B_S62_L001_R1_001	90768_088C_S94_L001_R1_001	90768_090A_S31_L001_R1_001	90768_090B_S63_L001_R1_001	90768_090C_S95_L001_R1_001	90768_104A_S32_L001_R1_001	90768_104B_S64_L001_R1_001	90768_104C_S96_L001_R1_001
Tpa_2639_1	0,2	0,0	0,1	0,0	0,0	0,0	0,1	0,10	0,2	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,1	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2664_1	11,0	1,0	4,0	1,0	2,0	0,0	3,0	69,0	4,0	1,0	0,0	0,0	8,0	1,0	2,0	3,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	1,0	0,0	0,0	2,3	0,0	1,1	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	11,0	1,0	2,0	1,0	0,0	0,0	2,0	0,0	1,0	0,0	0,0	0,0	2,0	0,0	0,0	6,0	0,0	0,0	6,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2702_1	1,0	0,0	0,0	0,0	0,0	0,0	0,0	11,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2712_1	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,17	0,3	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2734_1	12,0	2,0	2,0	0,0	0,0	0,0	2,0	51,0	3,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	1,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,23	0,12	0,19	0,0	0,0	0,0	0,0	0,1	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4	0,1	0,3	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2741_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2745_1	23,0	7,0	8,0	3,0	2,0	1,0	21,0	266,0	25,0	0,0	0,0	0,0	2,0	0,0	0,0	9,0	1,0	1,0	1,0	0,0	1,0	0,0	0,0	1,0	0,0	0,1	0,0	0,0	0,0	0,0	2,0	1,0	0,0	2,0	1,0	5,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,1	1,0	4,0	2,0	0,0	0,0	0,0	0,0	2,0	1,0	4,0	0,0	0,0	0,0	2,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2763_1	29,0	6,0	11,0	3,0	2,0	0,0	13,0	232,0	13,0	0,0	0,0	0,0	2,0	0,0	0,0	10,0	5,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	3,0	1,0	0,0	0,0	0,0	0,0	4,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2845_1	0,0	0,1	0,1	0,1	0,1	0,1	0,1	0,14	0,0	0,10	0,0	0,0	0,15	0,4	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,2	0,1	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,9	0,0	0,3	0,0	0,0	0,0	0,4	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,4	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2854_1	102,0	13,0	13,0	0,3	0,3	0,0	10,0	135,0	8,0	8,0	0,0	0,0	7,0	3,0	0,0	2,10	3,4	2,4	0,0	0,0	0,0	0,0	0,0	0,0	5,0	2,0	3,0	0,0	0,0	0,0	1,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	1,2	3,2	1,1	4,0	2,0	2,0	0,3	0,3	0,2	1,0	1,0	0,0	10,0	1,0	1,0	0,0	0,0	0,0	6,0	0,0	4,0	0,0	0,0	0,0	3,0	0,0	3,0	2,3	0,0	0,0	9,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	1,0	2,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2856_1	22,0	4,0	6,0	24,0	7,0	13,0	2,2	35,21	2,2	70,0	16,0	17,0	117,0	64,0	17,0	5,3	1,0	1,3	0,0	1,0	1,0	0,0	0,1	0,0	9,2	2,4	3,4	4,0	2,0	0,0	18,0	2,0	9,0	2,0	0,0	1,0	3,0	1,0	4,0	8,1	2,1	0,1	14,0	8,0	8,0	0,8	0,5	0,3	2,0	0,0	1,0	54,25	4,2	10,7	4,0	0,0	4,0	29,0	1,0	17,0	1,0	0,0	0,0	7,0	0,0	9,0	12,0	0,0	3,0	35,1	0,0	2,0	0,0	1,0	0,0	0,0	0,0	3,0	14,0	5,0	21,0	1,0	0,0	2,0	0,0	4,0	10,0	1,0	1,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2861_1	0,78	0,10	1,18	0,3	0,1	0,4	0,60	1,699	0,84	0,4	0,0	0,0	6,12	1,1	2,1	0,32	0,11	0,14	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,1	0,3	0,0	0,0	3,0	1,2	0,2	0,3	0,1	0,5	0,0	0,0	0,0	0,0	0,3	0,3	2,1	2,0	0,0	0,20	0,11	0,2	0,0	0,0	0,0	0,12	0,0	0,6	0,1	0,0	0,0	0,8	0,0	0,1	0,0	0,1	0,0	1,2	0,0	3,0	0,4	0,0	0,0	0,11	0,0	0,0	0,3	0,0	0,0	0,1	0,0	0,0	0,3	0,1	0,10	0,0	0,0	0,1	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2868_1	10,0	8,0	8,0	7,0	1,0	3,0	26,0	160,0	15,0	3,0	0,0	1,0	9,5	3,3	1,1	5,4	1,1	2,1	0,0	0,0	0,0	0,0	0,0	0,0	4,0	2,0	1,0	0,0	0,0	0,0	3,0	2,0	1,0	1,0	0,0	1,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	1,0	19,0	8,0	4,0	0,0	0,0	0,0	26,0	1,0	6,0	0,0	0,0	0,0	3,0	0,0	4,0	0,0	0,0	0,0	2,2	0,0	2,0	1,2	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	8,0	0,0	0,0	0,0	0,0	0,0	2,3	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2900_1	0,3	0,0	0,1	0,0	0,0	0,1	0,2	0,20	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2907_1	21,17	3,0	5,5	0,1	0,1	0,1	10,8	141,147	7,11	0,2	0,0	0,0	3,0	0,0	1,0	0,2	0,1	0,5	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	2,1	0,0	0,0	0,4	0,0	0,2	0,0	0,0	0,0	0,0	0,2	0,1	0,4	0,0	0,0	1,0	0,0	1,0	0,1	0,0	0,0	0,8	0,0	0,2	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,2	0,0	0,1	0,0	0,0	0,0	3,1	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	1,0	5,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2961_1	0,0	0,0	0,0	3,0	1,0	0,0	35,0	399,0	29,0	10,0	0,0	2,0	10,0	4,0	3,0	7,0	4,0	3,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	1,0	2,0	0,0	1,0	1,0	4,0	9,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	17,0	0,0	4,0	0,0	0,0	0,0	5,0	0,0	0,0	1,0	1,0	0,0	6,0	2,0	3,0	3,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_2970_1	2,0	1,0	0,0	1,0	0,0	0,0	2,0	9,9	0,1	2,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3004_1	0,8	0,3	0,2	1,0	0,0	0,0	0,3	0,78	0,7	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3011_1	0,13	0,2	0,7	0,1	0,0	0,2	0,15	0,186	0,18	0,1	0,0	0,0	0,4	0,5	0,0	0,6	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,1	0,0	0,0	0,0	0,2	0,0	0,2	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	2,1	0,0	0,0	0,8	0,0	0,0	0,0	0,0	0,0	0,8	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,1	0,0	0,0	0,0	0,2	0,0	0,0	0,1	0,0	0,0	0,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3018_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3047_1	91,0	27,0	25,0	15,0	5,0	16,0	14,0	138,0	10,0	1,0	1,0	2,0	6,0	2,0	3,0	43,0	13,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	3,0	0,0	0,0	0,0	3,0	1,0	2,0	38,0	16,0	44,0	11,0	2,0	5,0	1,21	2,5	3,28	2,0	2,0	9,0	16,0	8,0	3,0	0,0	0,0	0,0	9,0	0,0	5,0	3,0	0,0	0,0	2,0	1,0	2,0	0,0	0,0	0,0	5,0	1,0	3,0	1,0	2,0	0,0	4,0	0,0	1,0	0,0	0,0	0,0	0,0	0,1	0,0	2,0	1,0	3,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3055_1	2,0	0,0	2,0	0,0	0,0	0,0	1,0	24,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3063_1	1,1	0,1	0,2	0,0	1,0	0,0	1,0	16,0	0,0	0,4	0,0	0,0	6,3	4,0	2,1	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	4,0	1,0	0,0	1,0	0,0	0,0	2,0	0,0	1,0	0,0	0,0	0,0	1,0	1,0	2,0	0,0	1,0	0,0	0,0	0,0	0,0	6,0	0,0	1,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3129_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,8	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3149_1	10,0	2,0	1,0	0,0	0,0	0,0	8,0	195,0	18,0	1,0	0,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	2,0	1,0	0,0	0,0	0,0	2,0	0,0	1,0	0,1	0,0	0,2	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	3,0	1,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	2,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3193_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3197_1	0,20	0,3	0,3	0,0	0,0	0,0	0,10	0,121	0,13	0,0	0,0	0,0	0,0	0,0	0,0	0,1	2,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,1	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,2	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3200_1	0,0	1,0	1,0	0,0	0,0	0,0	1,0	54,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3248_1	0,182	0,32	0,48	0,0	0,1	0,0	0,3	6,34	0,4	0,1	0,0	0,0	0,14	0,4	0,6	0,42	0,26	0,65	0,0	0,0	0,0	0,0	0,0	0,4	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,1	0,24	0,26	0,22	0,4	0,1	0,2	0,0	0,3	0,0	0,0	0,7	0,3	0,0	0,2	0,0	0,1	0,0	0,1	0,1	0,0	0,1	0,3	0,2	0,4	0,9	0,4	0,8	0,0	0,0	0,0	0,0	0,0	0,0	0,7	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,3	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3254_1	7,0	3,0	3,0	0,0	0,0	1,0	2,0	50,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_3262_1	281,0	72,0	96,0	16,18	6,8	7,10	41,32	476,375	53,34	5,0	1,0	4,0	38,0	10,0	7,0	129,0	42,0	34,0	0,0	0,0	0,0	1,1	0,0	0,0	0,1	0,3	0,2	2,0	1,0	0,0	0,9	0,0	0,5	35,0	11,0	42,0	7,0	0,0	0,0	4,0	3,0	1,0	4,0	5,0	1,0	17,0	31,0	11,0	0,0	0,0	0,0	28,0	1,0	5,0	4,0	1,0	3,0	4,8	0,0	1,3	0,0	0,0	0,0	2,0	0,0	2,0	1,4	1,0	0,0	4,4	0,0	0,0	0,2	0,0	0,0	1,0	2,0	1,0	1,3	1,1	7,10	0,0	0,0	3,0	0,0	2,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0
